capture_ts,par_umole_m2s,vwc_percent,air_temperature_celsius
2015-10-09 11:39:00 UTC,50.4763430406389,10.7018591682452,28.33178176
2015-10-09 11:54:00 UTC,84.7080855873744,10.7036381420542,31.46925648364
2015-10-09 12:09:00 UTC,61.1557767882372,10.5686533988692,31.15973167616
2015-10-09 12:24:00 UTC,85.2157805482768,10.8439786159959,31.69051073024
2015-10-09 12:39:00 UTC,67.3367356507201,10.9820265943442,29.21649664
2015-10-09 12:54:00 UTC,92.9986222298327,11.2570916421336,33.200545
2015-10-09 13:09:00 UTC,87.8455511930998,11.2576851012549,34.27490042656
2015-10-09 13:24:00 UTC,81.3124317013707,10.5744131183863,31.95623359712
2015-10-09 13:39:00 UTC,71.4445087014739,11.2594574893421,32.88868678508
2015-10-09 13:54:00 UTC,84.206234257265,11.1236445108249,32.31096508
2015-10-09 14:09:00 UTC,71.8088813067938,11.2629669470344,31.77905691808
2015-10-09 14:24:00 UTC,81.3124317013707,10.8532036414364,33.37902613216
2015-10-09 14:39:00 UTC,41.6009599632782,10.991276293696,31.11553269388
2015-10-09 14:54:00 UTC,51.0361540462901,11.4011684893813,27.39964402396
2015-10-09 15:09:00 UTC,73.3031943686838,10.992974776967,29.03971848704
2015-10-09 15:24:00 UTC,55.7643443151175,10.8582522735049,30.23218456028
2015-10-09 15:39:00 UTC,42.5073029587203,10.858807288962,28.90708909988
2015-10-09 15:54:00 UTC,37.4764077518211,10.8599138362629,26.82024371104
2015-10-09 16:09:00 UTC,35.8883695165063,11.2732264455025,27.04333911164
2015-10-09 16:24:00 UTC,20.9984733919722,11.0013080546318,26.01413114368
2015-10-09 16:39:00 UTC,22.5463449509664,11.4125748933158,25.06669584172
2015-10-09 16:54:00 UTC,21.9818539205088,11.4148003113501,24.93064308736
2015-10-09 17:09:00 UTC,9.81549485382071,11.1405581987453,23.51268173828
2015-10-09 17:24:00 UTC,3.77402406802115,10.7278681754839,21.35937965932
2015-10-09 17:39:00 UTC,0.971025239456266,10.999661993856,19.574035
2015-10-09 17:54:00 UTC,0.1,11.2737851487512,18.28558291456
2015-10-09 18:09:00 UTC,0.1,10.7246195030908,17.68043832832
2015-10-09 18:24:00 UTC,0.1,10.5866450486549,16.91405128612
2015-10-09 18:39:00 UTC,0.1,10.8599138362629,16.55245876
2015-10-09 18:54:00 UTC,0.1,10.5855566668095,16.13602636192
2015-10-09 19:09:00 UTC,0.1,10.5850107694384,16.03137728
2015-10-09 19:24:00 UTC,0.1,10.8582522735049,15.87399198452
2015-10-09 19:39:00 UTC,0.1,11.1316707928086,15.61057318912
2015-10-09 19:54:00 UTC,0.1,10.4465691797306,16.08372914404
2015-10-09 20:09:00 UTC,0.1,10.8571387245706,15.92650888288
2015-10-09 20:24:00 UTC,0.1,10.7213304766222,15.39882603008
2015-10-09 20:39:00 UTC,0.1,11.1322349154002,15.34574714572
2015-10-09 20:54:00 UTC,0.1,10.8576960876683,15.18616654336
2015-10-09 21:09:00 UTC,0.1,10.7207782786368,15.45184789396
2015-10-09 21:24:00 UTC,0.1,10.583915527892,15.61057318912
2015-10-09 21:39:00 UTC,0.1,10.8571387245706,15.34574714572
2015-10-09 21:54:00 UTC,0.1,10.5833661701527,15.239417585
2015-10-09 22:09:00 UTC,0.1,10.8571387245706,14.59655333588
2015-10-09 22:24:00 UTC,0.1,10.446022684967,14.91904141676
2015-10-09 22:39:00 UTC,0.1,10.7196703695464,14.65044968416
2015-10-09 22:54:00 UTC,0.1,10.5828156453927,14.38036851556
2015-10-09 23:09:00 UTC,0.1,10.7191146447762,14.27191389212
2015-10-09 23:24:00 UTC,0.1,10.856020439063,14.163215845
2015-10-09 23:39:00 UTC,0.1,10.4449261932449,14.21759538784
2015-10-09 23:54:00 UTC,0.1,10.855459502888,14.38036851556
2015-10-10 00:09:00 UTC,0.1,10.7185577307456,13.94508363524
2015-10-10 00:24:00 UTC,0.1,10.7185577307456,13.99970915872
2015-10-10 00:39:00 UTC,0.1,10.717999620621,13.39539091804
2015-10-10 00:54:00 UTC,0.1,10.5811570011595,13.062525625
2015-10-10 01:09:00 UTC,0.1,10.8543340092799,13.34007388
2015-10-10 01:24:00 UTC,0.1,10.5817110676795,12.95105348348
2015-10-10 01:39:00 UTC,0.1,10.7174403075687,12.89521964512
2015-10-10 01:54:00 UTC,0.1,10.4438249870401,12.89521964512
2015-10-10 02:09:00 UTC,0.1,10.8537694380796,12.67122824608
2015-10-10 02:24:00 UTC,0.1,10.7168797847547,13.39539091804
2015-10-10 02:39:00 UTC,0.1,10.7174403075687,12.89521964512
2015-10-10 02:54:00 UTC,0.1,10.8543340092799,12.38974919668
2015-10-10 03:09:00 UTC,0.1,10.7168797847547,12.22005844
2015-10-10 03:24:00 UTC,0.1,11.1276881066814,12.10659350528
2015-10-10 03:39:00 UTC,0.1,10.7168797847547,12.16335987076
2015-10-10 03:54:00 UTC,0.1,10.5794876095389,12.10659350528
2015-10-10 04:09:00 UTC,0.1,10.9895667644642,11.30464350496
2015-10-10 04:24:00 UTC,0.1,11.1259627350365,10.89851544332
2015-10-10 04:39:00 UTC,0.1,10.5783686205617,11.07299756
2015-10-10 04:54:00 UTC,0.1,10.441050992119,10.66486636828
2015-10-10 05:09:00 UTC,0.1,10.7140587850413,10.781835265
2015-10-10 05:24:00 UTC,0.1,10.9878460020496,10.84021135264
2015-10-10 05:39:00 UTC,0.1,10.5766809095426,10.43005657516
2015-10-10 05:54:00 UTC,0.1,10.4399328609483,10.48886848
