qp	pos	id	rep	trayid	row	col	indpop	water	FT.q	FT.date	FT.dif
1	a2	9739	1	1_p_l	a	2	p	l	0	NA	NA
1	a3	9910	1	1_p_l	a	3	p	l	0	NA	NA
1	a4	9641	1	1_p_l	a	4	p	l	1	2016-04-06	142
1	a5	7008	1	1_p_l	a	5	p	l	0	NA	NA
1	a6	9714	1	1_p_l	a	6	p	l	0	NA	NA
1	a7	9314	1	1_p_l	a	7	p	l	1	2016-04-06	142
1	b1	9638	1	1_p_l	b	1	p	l	1	2016-04-06	142
1	b2	7130	1	1_p_l	b	2	p	l	1	2016-04-06	142
1	b3	9057	1	1_p_l	b	3	p	l	0	NA	NA
1	b4	9741	1	1_p_l	b	4	p	l	0	NA	NA
1	b5	5800	1	1_p_l	b	5	p	l	0	NA	NA
1	b6	9399	1	1_p_l	b	6	p	l	1	2016-04-11	147
1	b7	9787	1	1_p_l	b	7	p	l	0	NA	NA
1	b8	6198	1	1_p_l	b	8	p	l	0	NA	NA
1	c1	9738	1	1_p_l	c	1	p	l	0	NA	NA
1	c2	6097	1	1_p_l	c	2	p	l	0	NA	NA
1	c3	9363	1	1_p_l	c	3	p	l	1	2016-04-11	147
1	c4	7255	1	1_p_l	c	4	p	l	1	2016-04-06	142
1	c5	9833	1	1_p_l	c	5	p	l	1	2016-04-01	137
1	c6	9736	1	1_p_l	c	6	p	l	1	2016-04-06	142
1	c7	9526	1	1_p_l	c	7	p	l	1	2016-04-01	137
1	c8	6210	1	1_p_l	c	8	p	l	0	NA	NA
1	d1	9881	1	1_p_l	d	1	p	l	0	NA	NA
1	d2	6188	1	1_p_l	d	2	p	l	0	NA	NA
1	d3	9795	1	1_p_l	d	3	p	l	1	2016-04-06	142
1	d4	6112	1	1_p_l	d	4	p	l	0	NA	NA
1	d5	7036	1	1_p_l	d	5	p	l	1	2016-04-06	142
1	d6	9510	1	1_p_l	d	6	p	l	0	NA	NA
1	d7	766	1	1_p_l	d	7	p	l	0	NA	NA
1	d8	9625	1	1_p_l	d	8	p	l	1	2016-04-06	142
1	e2	5486	1	1_p_l	e	2	p	l	1	2016-03-12	117
1	e3	9873	1	1_p_l	e	3	p	l	1	2016-03-28	133
1	e4	9897	1	1_p_l	e	4	p	l	0	NA	NA
1	e5	7288	1	1_p_l	e	5	p	l	0	NA	NA
1	e6	9906	1	1_p_l	e	6	p	l	0	NA	NA
1	e7	9644	1	1_p_l	e	7	p	l	0	NA	NA
10	a2	6940	1	10_p_l	a	2	p	l	0	NA	NA
10	a3	6189	1	10_p_l	a	3	p	l	0	NA	NA
10	a4	6105	1	10_p_l	a	4	p	l	0	NA	NA
10	a5	9556	1	10_p_l	a	5	p	l	0	NA	NA
10	a6	7147	1	10_p_l	a	6	p	l	0	NA	NA
10	a7	9784	1	10_p_l	a	7	p	l	0	NA	NA
10	b1	932	1	10_p_l	b	1	p	l	1	2016-04-11	147
10	b2	9804	1	10_p_l	b	2	p	l	0	NA	NA
10	b3	9920	1	10_p_l	b	3	p	l	0	NA	NA
10	b4	8311	1	10_p_l	b	4	p	l	1	2016-04-06	142
10	b5	9744	1	10_p_l	b	5	p	l	0	NA	NA
10	b6	7181	1	10_p_l	b	6	p	l	1	2016-04-06	142
10	b7	9565	1	10_p_l	b	7	p	l	1	2016-04-06	142
10	b8	9718	1	10_p_l	b	8	p	l	1	2016-04-11	147
10	c1	9992	1	10_p_l	c	1	p	l	0	NA	NA
10	c2	9933	1	10_p_l	c	2	p	l	1	2016-04-01	137
10	c3	9885	1	10_p_l	c	3	p	l	0	NA	NA
10	c4	9847	1	10_p_l	c	4	p	l	1	2016-04-01	137
10	c5	7218	1	10_p_l	c	5	p	l	1	2016-04-06	142
10	c6	9886	1	10_p_l	c	6	p	l	1	2016-04-06	142
10	c7	9416	1	10_p_l	c	7	p	l	0	NA	NA
10	c8	9576	1	10_p_l	c	8	p	l	1	2016-04-06	142
10	d1	5349	1	10_p_l	d	1	p	l	0	NA	NA
10	d2	9559	1	10_p_l	d	2	p	l	1	2016-03-25	130
10	d3	9918	1	10_p_l	d	3	p	l	1	2016-04-06	142
10	d4	9894	1	10_p_l	d	4	p	l	0	NA	NA
10	d5	7072	1	10_p_l	d	5	p	l	1	2016-04-06	142
10	d6	9892	1	10_p_l	d	6	p	l	0	NA	NA
10	d7	9529	1	10_p_l	d	7	p	l	0	NA	NA
10	d8	9835	1	10_p_l	d	8	p	l	1	2016-04-01	137
10	e2	9584	1	10_p_l	e	2	p	l	0	NA	NA
10	e3	9657	1	10_p_l	e	3	p	l	1	2016-03-23	128
10	e4	7133	1	10_p_l	e	4	p	l	0	NA	NA
10	e5	8227	1	10_p_l	e	5	p	l	0	NA	NA
10	e6	7337	1	10_p_l	e	6	p	l	1	2016-04-06	142
10	e7	7062	1	10_p_l	e	7	p	l	1	2016-04-06	142
100	a2	9834	2	28_i_l	a	2	i	l	1	2016-04-01	137
100	a3	9790	2	28_i_l	a	3	i	l	1	2016-04-01	137
100	a4	6987	2	28_i_l	a	4	i	l	0	NA	NA
100	a5	9697	2	28_i_l	a	5	i	l	1	2016-04-08	144
100	a6	9540	2	28_i_l	a	6	i	l	1	2016-04-01	137
100	a7	8214	2	28_i_l	a	7	i	l	1	2016-03-21	126
100	b1	9649	2	28_i_l	b	1	i	l	1	2016-03-16	121
100	b2	9610	2	28_i_l	b	2	i	l	1	2016-03-23	128
100	b3	9748	2	28_i_l	b	3	i	l	1	2016-04-11	147
100	b4	9336	2	28_i_l	b	4	i	l	1	2016-04-01	137
100	b5	7280	2	28_i_l	b	5	i	l	1	2016-04-08	144
100	b6	9625	2	28_i_l	b	6	i	l	1	2016-04-11	147
100	b7	9928	2	28_i_l	b	7	i	l	1	2016-03-21	126
100	b8	7130	2	28_i_l	b	8	i	l	1	2016-04-08	144
100	c1	7081	2	28_i_l	c	1	i	l	1	2016-03-16	121
100	c2	9887	2	28_i_l	c	2	i	l	1	2016-03-18	123
100	c3	9791	2	28_i_l	c	3	i	l	1	2016-04-08	144
100	c4	8230	2	28_i_l	c	4	i	l	1	2016-04-08	144
100	c5	9554	2	28_i_l	c	5	i	l	0	NA	NA
100	c6	9835	2	28_i_l	c	6	i	l	1	2016-03-28	133
100	c7	6961	2	28_i_l	c	7	i	l	1	2016-03-16	121
100	c8	9529	2	28_i_l	c	8	i	l	1	2016-03-21	126
100	d1	9920	2	28_i_l	d	1	i	l	1	2016-04-01	137
100	d2	6097	2	28_i_l	d	2	i	l	0	NA	NA
100	d3	9546	2	28_i_l	d	3	i	l	0	NA	NA
100	d4	9726	2	28_i_l	d	4	i	l	1	2016-03-28	133
100	d5	9870	2	28_i_l	d	5	i	l	1	2016-04-01	137
100	d6	9855	2	28_i_l	d	6	i	l	1	2016-03-25	130
100	d7	9543	2	28_i_l	d	7	i	l	1	2016-04-08	144
100	d8	403	2	28_i_l	d	8	i	l	1	2016-03-25	130
100	e2	8357	2	28_i_l	e	2	i	l	1	2016-04-01	137
100	e3	7208	2	28_i_l	e	3	i	l	1	2016-04-08	144
100	e4	9947	2	28_i_l	e	4	i	l	0	NA	NA
100	e5	9584	2	28_i_l	e	5	i	l	0	NA	NA
100	e6	9758	2	28_i_l	e	6	i	l	1	2016-03-28	133
100	e7	9536	2	28_i_l	e	7	i	l	1	2016-04-01	137
101	a2	1890	2	29_i_l	a	2	i	l	0	NA	NA
101	a3	6112	2	29_i_l	a	3	i	l	1	2016-04-08	144
101	a4	9886	2	29_i_l	a	4	i	l	1	2016-04-08	144
101	a5	9640	2	29_i_l	a	5	i	l	1	2016-04-08	144
101	a6	932	2	29_i_l	a	6	i	l	1	2016-04-01	137
101	a7	9762	2	29_i_l	a	7	i	l	1	2016-04-08	144
101	b1	5772	2	29_i_l	b	1	i	l	1	2016-03-25	130
101	b2	5165	2	29_i_l	b	2	i	l	1	2016-04-08	144
101	b3	9771	2	29_i_l	b	3	i	l	1	2016-04-08	144
101	b4	915	2	29_i_l	b	4	i	l	1	2016-04-08	144
101	b5	9894	2	29_i_l	b	5	i	l	1	2016-04-08	144
101	b6	7296	2	29_i_l	b	6	i	l	1	2016-04-01	137
101	b7	9992	2	29_i_l	b	7	i	l	1	2016-04-08	144
101	b8	6025	2	29_i_l	b	8	i	l	1	2016-04-08	144
101	c1	9548	2	29_i_l	c	1	i	l	1	2016-04-11	147
101	c2	9577	2	29_i_l	c	2	i	l	1	2016-04-08	144
101	c3	9544	2	29_i_l	c	3	i	l	0	NA	NA
101	c4	7288	2	29_i_l	c	4	i	l	1	2016-04-08	144
101	c5	6106	2	29_i_l	c	5	i	l	0	NA	NA
101	c6	9874	2	29_i_l	c	6	i	l	1	2016-03-16	121
101	c7	6911	2	29_i_l	c	7	i	l	0	NA	NA
101	c8	9900	2	29_i_l	c	8	i	l	1	2016-03-08	113
101	d1	9723	2	29_i_l	d	1	i	l	1	2016-04-08	144
101	d2	9660	2	29_i_l	d	2	i	l	1	2016-04-01	137
101	d3	7416	2	29_i_l	d	3	i	l	1	2016-04-08	144
101	d4	9656	2	29_i_l	d	4	i	l	1	2016-03-16	121
101	d5	9838	3	29_i_l	d	5	i	l	1	2016-03-16	121
101	d6	5811	3	29_i_l	d	6	i	l	1	2016-04-08	144
101	d7	6216	3	29_i_l	d	7	i	l	0	NA	NA
101	d8	6174	3	29_i_l	d	8	i	l	1	2016-04-08	144
101	e2	9716	3	29_i_l	e	2	i	l	0	NA	NA
101	e3	9098	3	29_i_l	e	3	i	l	1	2016-04-01	137
101	e4	7394	3	29_i_l	e	4	i	l	1	2016-02-18	94
101	e5	9606	3	29_i_l	e	5	i	l	1	2016-03-08	113
101	e6	6961	3	29_i_l	e	6	i	l	1	2016-03-08	113
101	e7	9602	3	29_i_l	e	7	i	l	1	2016-03-28	133
102	a2	9543	3	30_i_l	a	2	i	l	1	2016-04-01	137
102	a3	9579	3	30_i_l	a	3	i	l	1	2016-03-28	133
102	a4	8237	3	30_i_l	a	4	i	l	1	2016-03-25	130
102	a5	9542	3	30_i_l	a	5	i	l	1	2016-04-08	144
102	a6	5772	3	30_i_l	a	6	i	l	1	2016-04-08	144
102	a7	9576	3	30_i_l	a	7	i	l	0	NA	NA
102	b1	9873	3	30_i_l	b	1	i	l	1	2016-03-01	106
102	b2	772	3	30_i_l	b	2	i	l	1	2016-03-28	133
102	b3	8244	3	30_i_l	b	3	i	l	1	2016-04-08	144
102	b4	1	3	30_i_l	b	4	i	l	1	2016-04-01	137
102	b5	6958	3	30_i_l	b	5	i	l	1	2016-04-01	137
102	b6	10006	3	30_i_l	b	6	i	l	0	NA	NA
102	b7	5784	3	30_i_l	b	7	i	l	0	NA	NA
102	b8	7008	3	30_i_l	b	8	i	l	1	2016-04-08	144
102	c1	6074	3	30_i_l	c	1	i	l	0	NA	NA
102	c2	9544	3	30_i_l	c	2	i	l	1	2016-03-18	123
102	c3	9515	3	30_i_l	c	3	i	l	1	2016-03-08	113
102	c4	9636	3	30_i_l	c	4	i	l	1	2016-04-01	137
102	c5	6040	3	30_i_l	c	5	i	l	0	NA	NA
102	c6	9825	3	30_i_l	c	6	i	l	0	NA	NA
102	c7	9895	3	30_i_l	c	7	i	l	0	NA	NA
102	c8	9902	3	30_i_l	c	8	i	l	0	NA	NA
102	d1	6986	3	30_i_l	d	1	i	l	1	2016-03-28	133
102	d2	9722	3	30_i_l	d	2	i	l	1	2016-04-08	144
102	d3	9518	3	30_i_l	d	3	i	l	1	2016-04-08	144
102	d4	9701	3	30_i_l	d	4	i	l	0	NA	NA
102	d5	9521	3	30_i_l	d	5	i	l	0	NA	NA
102	d6	9744	3	30_i_l	d	6	i	l	0	NA	NA
102	d7	9616	3	30_i_l	d	7	i	l	0	NA	NA
102	d8	9723	3	30_i_l	d	8	i	l	0	NA	NA
102	e2	9813	3	30_i_l	e	2	i	l	1	2016-04-08	144
102	e3	6042	3	30_i_l	e	3	i	l	1	2016-04-08	144
102	e4	9332	3	30_i_l	e	4	i	l	1	2016-04-08	144
102	e5	9839	3	30_i_l	e	5	i	l	0	NA	NA
102	e6	9555	3	30_i_l	e	6	i	l	0	NA	NA
102	e7	9890	3	30_i_l	e	7	i	l	0	NA	NA
103	a2	9831	3	31_i_l	a	2	i	l	1	2016-04-01	137
103	a3	9802	3	31_i_l	a	3	i	l	1	2016-04-01	137
103	a4	6114	3	31_i_l	a	4	i	l	1	2016-04-08	144
103	a5	9897	3	31_i_l	a	5	i	l	1	2016-04-01	137
103	a6	9625	3	31_i_l	a	6	i	l	1	2016-04-08	144
103	a7	5151	3	31_i_l	a	7	i	l	1	2016-04-08	144
103	b1	7071	3	31_i_l	b	1	i	l	1	2016-04-01	137
103	b2	7384	3	31_i_l	b	2	i	l	1	2016-04-08	144
103	b3	9810	3	31_i_l	b	3	i	l	1	2016-04-01	137
103	b4	6094	3	31_i_l	b	4	i	l	0	NA	NA
103	b5	7125	3	31_i_l	b	5	i	l	1	2016-04-01	137
103	b6	7477	3	31_i_l	b	6	i	l	1	2016-04-08	144
103	b7	9506	3	31_i_l	b	7	i	l	1	2016-04-08	144
103	b8	6140	3	31_i_l	b	8	i	l	1	2016-04-08	144
103	c1	9583	3	31_i_l	c	1	i	l	0	NA	NA
103	c2	9421	3	31_i_l	c	2	i	l	0	NA	NA
103	c3	9761	3	31_i_l	c	3	i	l	1	2016-03-18	123
103	c4	9503	3	31_i_l	c	4	i	l	1	2016-03-25	130
103	c5	9852	3	31_i_l	c	5	i	l	1	2016-04-01	137
103	c6	9547	3	31_i_l	c	6	i	l	0	NA	NA
103	c7	6180	3	31_i_l	c	7	i	l	0	NA	NA
103	c8	7288	3	31_i_l	c	8	i	l	1	2016-04-01	137
103	d1	6963	3	31_i_l	d	1	i	l	0	NA	NA
103	d2	9846	3	31_i_l	d	2	i	l	0	NA	NA
103	d3	9534	3	31_i_l	d	3	i	l	0	NA	NA
103	d4	9564	3	31_i_l	d	4	i	l	0	NA	NA
103	d5	9771	3	31_i_l	d	5	i	l	0	NA	NA
103	d6	6097	3	31_i_l	d	6	i	l	0	NA	NA
103	d7	9645	3	31_i_l	d	7	i	l	0	NA	NA
103	d8	9115	3	31_i_l	d	8	i	l	1	2016-04-08	144
103	e2	7207	3	31_i_l	e	2	i	l	0	NA	NA
103	e3	9743	3	31_i_l	e	3	i	l	0	NA	NA
103	e4	9775	3	31_i_l	e	4	i	l	0	NA	NA
103	e5	5165	3	31_i_l	e	5	i	l	0	NA	NA
103	e6	6915	3	31_i_l	e	6	i	l	0	NA	NA
103	e7	9601	3	31_i_l	e	7	i	l	0	NA	NA
104	a2	9556	3	32_i_l	a	2	i	l	0	NA	NA
104	a3	6244	3	32_i_l	a	3	i	l	1	2016-03-23	128
104	a4	915	3	32_i_l	a	4	i	l	1	2016-04-01	137
104	a5	6169	3	32_i_l	a	5	i	l	1	2016-04-01	137
104	a6	9637	3	32_i_l	a	6	i	l	1	2016-03-25	130
104	a7	159	3	32_i_l	a	7	i	l	1	2016-04-01	137
104	b1	9898	3	32_i_l	b	1	i	l	1	2016-04-08	144
104	b2	9726	3	32_i_l	b	2	i	l	1	2016-03-25	130
104	b3	6112	3	32_i_l	b	3	i	l	1	2016-04-08	144
104	b4	8236	3	32_i_l	b	4	i	l	1	2016-04-01	137
104	b5	4958	3	32_i_l	b	5	i	l	1	2016-04-08	144
104	b6	9705	3	32_i_l	b	6	i	l	1	2016-03-28	133
104	b7	9660	3	32_i_l	b	7	i	l	1	2016-03-08	113
104	b8	9573	3	32_i_l	b	8	i	l	1	2016-03-21	126
104	c1	9536	3	32_i_l	c	1	i	l	1	2016-03-28	133
104	c2	6128	3	32_i_l	c	2	i	l	0	NA	NA
104	c3	6218	3	32_i_l	c	3	i	l	1	2016-04-08	144
104	c4	7273	3	32_i_l	c	4	i	l	1	2016-03-28	133
104	c5	8337	3	32_i_l	c	5	i	l	1	2016-03-21	126
104	c6	6177	3	32_i_l	c	6	i	l	1	2016-03-23	128
104	c7	6107	3	32_i_l	c	7	i	l	1	2016-04-08	144
104	c8	9697	3	32_i_l	c	8	i	l	1	2016-03-28	133
104	d1	6134	3	32_i_l	d	1	i	l	1	2016-04-08	144
104	d2	7416	3	32_i_l	d	2	i	l	0	NA	NA
104	d3	9657	3	32_i_l	d	3	i	l	1	2016-02-26	102
104	d4	7287	3	32_i_l	d	4	i	l	0	NA	NA
104	d5	6008	3	32_i_l	d	5	i	l	0	NA	NA
104	d6	9855	3	32_i_l	d	6	i	l	1	2016-03-16	121
104	d7	7316	3	32_i_l	d	7	i	l	1	2016-04-01	137
104	d8	9901	3	32_i_l	d	8	i	l	0	NA	NA
104	e2	6149	3	32_i_l	e	2	i	l	0	NA	NA
104	e3	9298	3	32_i_l	e	3	i	l	0	NA	NA
104	e4	9659	3	32_i_l	e	4	i	l	0	NA	NA
104	e5	766	3	32_i_l	e	5	i	l	1	2016-03-16	121
104	e6	9834	3	32_i_l	e	6	i	l	0	NA	NA
104	e7	763	3	32_i_l	e	7	i	l	0	NA	NA
105	a2	2	3	33_i_l	a	2	i	l	1	2016-04-08	144
105	a3	9782	3	33_i_l	a	3	i	l	1	2016-04-08	144
105	a4	9409	3	33_i_l	a	4	i	l	1	2016-04-08	144
105	a5	9791	3	33_i_l	a	5	i	l	1	2016-04-01	137
105	a6	9781	3	33_i_l	a	6	i	l	0	NA	NA
105	a7	9591	3	33_i_l	a	7	i	l	1	2016-04-08	144
105	b1	7163	3	33_i_l	b	1	i	l	1	2016-04-01	137
105	b2	6126	3	33_i_l	b	2	i	l	1	2016-04-11	147
105	b3	8420	3	33_i_l	b	3	i	l	1	2016-04-01	137
105	b4	9588	3	33_i_l	b	4	i	l	0	NA	NA
105	b5	9749	3	33_i_l	b	5	i	l	1	2016-03-23	128
105	b6	2317	3	33_i_l	b	6	i	l	1	2016-04-08	144
105	b7	9817	3	33_i_l	b	7	i	l	1	2016-03-23	128
105	b8	9394	3	33_i_l	b	8	i	l	1	2016-04-08	144
105	c1	8227	3	33_i_l	c	1	i	l	1	2016-04-08	144
105	c2	9363	3	33_i_l	c	2	i	l	1	2016-04-08	144
105	c3	6025	3	33_i_l	c	3	i	l	1	2016-04-08	144
105	c4	9899	3	33_i_l	c	4	i	l	1	2016-04-01	137
105	c5	7255	3	33_i_l	c	5	i	l	1	2016-04-08	144
105	c6	9584	3	33_i_l	c	6	i	l	1	2016-04-08	144
105	c7	6133	3	33_i_l	c	7	i	l	1	2016-04-11	147
105	c8	9840	3	33_i_l	c	8	i	l	1	2016-04-08	144
105	d1	9565	3	33_i_l	d	1	i	l	1	2016-04-01	137
105	d2	9937	3	33_i_l	d	2	i	l	1	2016-04-01	137
105	d3	9707	3	33_i_l	d	3	i	l	1	2016-04-08	144
105	d4	7276	3	33_i_l	d	4	i	l	0	NA	NA
105	d5	7268	3	33_i_l	d	5	i	l	0	NA	NA
105	d6	5800	3	33_i_l	d	6	i	l	1	2016-04-08	144
105	d7	6151	3	33_i_l	d	7	i	l	1	2016-04-11	147
105	d8	9571	3	33_i_l	d	8	i	l	1	2016-03-18	123
105	e2	8249	3	33_i_l	e	2	i	l	0	NA	NA
105	e3	9519	3	33_i_l	e	3	i	l	0	NA	NA
105	e4	9714	3	33_i_l	e	4	i	l	0	NA	NA
105	e5	6073	3	33_i_l	e	5	i	l	0	NA	NA
105	e6	9706	3	33_i_l	e	6	i	l	0	NA	NA
105	e7	9886	3	33_i_l	e	7	i	l	0	NA	NA
106	a2	9511	3	34_i_l	a	2	i	l	1	2016-04-01	137
106	a3	9577	3	34_i_l	a	3	i	l	1	2016-04-08	144
106	a4	9830	3	34_i_l	a	4	i	l	1	2016-03-16	121
106	a5	6106	3	34_i_l	a	5	i	l	1	2016-04-08	144
106	a6	7411	3	34_i_l	a	6	i	l	1	2016-04-01	137
106	a7	7165	3	34_i_l	a	7	i	l	1	2016-04-01	137
106	b1	9629	3	34_i_l	b	1	i	l	1	2016-04-01	137
106	b2	8241	3	34_i_l	b	2	i	l	1	2016-04-01	137
106	b3	6098	3	34_i_l	b	3	i	l	0	NA	NA
106	b4	1954	3	34_i_l	b	4	i	l	1	2016-04-08	144
106	b5	6115	3	34_i_l	b	5	i	l	1	2016-04-08	144
106	b6	9595	3	34_i_l	b	6	i	l	1	2016-04-08	144
106	b7	9514	3	34_i_l	b	7	i	l	0	NA	NA
106	b8	9755	3	34_i_l	b	8	i	l	1	2016-04-01	137
106	c1	9553	3	34_i_l	c	1	i	l	1	2016-04-01	137
106	c2	9653	3	34_i_l	c	2	i	l	1	2016-04-08	144
106	c3	9531	3	34_i_l	c	3	i	l	1	2016-04-08	144
106	c4	6203	3	34_i_l	c	4	i	l	1	2016-04-08	144
106	c5	6979	3	34_i_l	c	5	i	l	1	2016-04-01	137
106	c6	9807	3	34_i_l	c	6	i	l	1	2016-04-08	144
106	c7	8243	3	34_i_l	c	7	i	l	1	2016-03-25	130
106	c8	9427	3	34_i_l	c	8	i	l	1	2016-04-06	142
106	d1	6987	3	34_i_l	d	1	i	l	1	2016-04-08	144
106	d2	8246	3	34_i_l	d	2	i	l	1	2016-04-08	144
106	d3	7353	3	34_i_l	d	3	i	l	1	2016-04-08	144
106	d4	7373	3	34_i_l	d	4	i	l	1	2016-04-01	137
106	d5	9541	3	34_i_l	d	5	i	l	1	2016-04-01	137
106	d6	9631	3	34_i_l	d	6	i	l	1	2016-04-01	137
106	d7	9649	3	34_i_l	d	7	i	l	1	2016-03-23	128
106	d8	7143	3	34_i_l	d	8	i	l	1	2016-04-08	144
106	e2	9779	3	34_i_l	e	2	i	l	1	2016-04-08	144
106	e3	9587	3	34_i_l	e	3	i	l	1	2016-04-08	144
106	e4	9719	3	34_i_l	e	4	i	l	1	2016-04-01	137
106	e5	8242	3	34_i_l	e	5	i	l	0	NA	NA
106	e6	9832	3	34_i_l	e	6	i	l	1	2016-04-01	137
106	e7	9718	3	34_i_l	e	7	i	l	0	NA	NA
107	a2	5349	3	35_i_l	a	2	i	l	1	2016-04-08	144
107	a3	6148	3	35_i_l	a	3	i	l	1	2016-04-08	144
107	a4	9527	3	35_i_l	a	4	i	l	1	2016-04-08	144
107	a5	7127	3	35_i_l	a	5	i	l	1	2016-03-21	126
107	a6	9827	3	35_i_l	a	6	i	l	1	2016-03-21	126
107	a7	9938	3	35_i_l	a	7	i	l	1	2016-03-21	126
107	b1	9626	3	35_i_l	b	1	i	l	1	2016-04-01	137
107	b2	6145	3	35_i_l	b	2	i	l	0	NA	NA
107	b3	9820	3	35_i_l	b	3	i	l	1	2016-03-28	133
107	b4	6138	3	35_i_l	b	4	i	l	1	2016-04-08	144
107	b5	9764	3	35_i_l	b	5	i	l	1	2016-03-08	113
107	b6	9638	3	35_i_l	b	6	i	l	1	2016-04-01	137
107	b7	7077	3	35_i_l	b	7	i	l	1	2016-02-07	83
107	b8	9698	3	35_i_l	b	8	i	l	1	2016-03-28	133
107	c1	9845	3	35_i_l	c	1	i	l	1	2016-03-23	128
107	c2	7404	3	35_i_l	c	2	i	l	1	2016-04-01	137
107	c3	6992	3	35_i_l	c	3	i	l	1	2016-04-08	144
107	c4	9787	3	35_i_l	c	4	i	l	1	2016-04-08	144
107	c5	9837	3	35_i_l	c	5	i	l	1	2016-03-16	121
107	c6	9699	3	35_i_l	c	6	i	l	1	2016-04-01	137
107	c7	768	3	35_i_l	c	7	i	l	0	NA	NA
107	c8	9933	3	35_i_l	c	8	i	l	1	2016-03-18	123
107	d1	9640	3	35_i_l	d	1	i	l	1	2016-04-08	144
107	d2	8247	3	35_i_l	d	2	i	l	0	NA	NA
107	d3	7354	3	35_i_l	d	3	i	l	0	NA	NA
107	d4	6085	3	35_i_l	d	4	i	l	0	NA	NA
107	d5	9848	3	35_i_l	d	5	i	l	0	NA	NA
107	d6	6898	3	35_i_l	d	6	i	l	0	NA	NA
107	d7	9880	3	35_i_l	d	7	i	l	0	NA	NA
107	d8	9871	3	35_i_l	d	8	i	l	0	NA	NA
107	e2	7378	3	35_i_l	e	2	i	l	0	NA	NA
107	e3	9747	3	35_i_l	e	3	i	l	0	NA	NA
107	e4	7186	3	35_i_l	e	4	i	l	0	NA	NA
107	e5	9920	3	35_i_l	e	5	i	l	0	NA	NA
107	e6	9882	3	35_i_l	e	6	i	l	1	2016-03-23	128
107	e7	7133	3	35_i_l	e	7	i	l	0	NA	NA
108	a2	9849	3	36_i_l	a	2	i	l	1	2016-04-01	137
108	a3	6209	3	36_i_l	a	3	i	l	1	2016-03-28	133
108	a4	9598	3	36_i_l	a	4	i	l	1	2016-04-01	137
108	a5	9867	3	36_i_l	a	5	i	l	1	2016-04-08	144
108	a6	6193	3	36_i_l	a	6	i	l	1	2016-04-08	144
108	a7	9910	3	36_i_l	a	7	i	l	1	2016-04-01	137
108	b1	6201	3	36_i_l	b	1	i	l	0	NA	NA
108	b2	7003	3	36_i_l	b	2	i	l	1	2016-03-28	133
108	b3	7415	3	36_i_l	b	3	i	l	1	2016-03-28	133
108	b4	9879	3	36_i_l	b	4	i	l	1	2016-03-01	106
108	b5	9539	3	36_i_l	b	5	i	l	1	2016-03-23	128
108	b6	6188	3	36_i_l	b	6	i	l	1	2016-04-01	137
108	b7	9558	3	36_i_l	b	7	i	l	1	2016-04-08	144
108	b8	7013	3	36_i_l	b	8	i	l	1	2016-04-08	144
108	c1	9924	3	36_i_l	c	1	i	l	1	2016-04-01	137
108	c2	8354	3	36_i_l	c	2	i	l	0	NA	NA
108	c3	9380	3	36_i_l	c	3	i	l	0	NA	NA
108	c4	6940	3	36_i_l	c	4	i	l	0	NA	NA
108	c5	6136	3	36_i_l	c	5	i	l	1	2016-04-08	144
108	c6	9833	3	36_i_l	c	6	i	l	0	NA	NA
108	c7	9935	3	36_i_l	c	7	i	l	1	2016-04-01	137
108	c8	9758	3	36_i_l	c	8	i	l	1	2016-03-28	133
108	d1	9560	3	36_i_l	d	1	i	l	1	2016-04-01	137
108	d2	7126	3	36_i_l	d	2	i	l	0	NA	NA
108	d3	9554	3	36_i_l	d	3	i	l	0	NA	NA
108	d4	6202	3	36_i_l	d	4	i	l	0	NA	NA
108	d5	5768	3	36_i_l	d	5	i	l	0	NA	NA
108	d6	7036	3	36_i_l	d	6	i	l	0	NA	NA
108	d7	9736	3	36_i_l	d	7	i	l	0	NA	NA
108	d8	6189	3	36_i_l	d	8	i	l	1	2016-04-08	144
108	e2	9548	3	36_i_l	e	2	i	l	0	NA	NA
108	e3	9597	3	36_i_l	e	3	i	l	0	NA	NA
108	e4	9121	3	36_i_l	e	4	i	l	1	2016-04-08	144
108	e5	7026	3	36_i_l	e	5	i	l	1	2016-04-01	137
108	e6	7092	3	36_i_l	e	6	i	l	1	2016-04-08	144
108	e7	9610	3	36_i_l	e	7	i	l	1	2016-04-01	137
109	a2	9339	3	37_i_l	a	2	i	l	1	2016-04-11	147
109	a3	8365	3	37_i_l	a	3	i	l	1	2016-04-01	137
109	a4	9925	3	37_i_l	a	4	i	l	1	2016-04-01	137
109	a5	9510	3	37_i_l	a	5	i	l	1	2016-03-16	121
109	a6	9522	3	37_i_l	a	6	i	l	1	2016-03-08	113
109	a7	9803	3	37_i_l	a	7	i	l	1	2016-04-08	144
109	b1	8387	3	37_i_l	b	1	i	l	1	2016-04-01	137
109	b2	9843	3	37_i_l	b	2	i	l	1	2016-03-23	128
109	b3	9507	3	37_i_l	b	3	i	l	1	2016-02-18	94
109	b4	9535	3	37_i_l	b	4	i	l	1	2016-04-08	144
109	b5	9739	3	37_i_l	b	5	i	l	1	2016-04-08	144
109	b6	6132	3	37_i_l	b	6	i	l	0	NA	NA
109	b7	9906	3	37_i_l	b	7	i	l	0	NA	NA
109	b8	9947	3	37_i_l	b	8	i	l	1	2016-04-08	144
109	c1	9885	3	37_i_l	c	1	i	l	0	NA	NA
